ds,1INCH,APE,BNB,BTC,DOGE,DYDX,EGLD,ETH,FET,FLOW,GT,LEO,LINK,LTC,OKB,RAY,SOL,SUN,TRX,XMR,XRP,YFI,y,unique_id,day,week,month,months_since_start,is_holiday,days_to_holiday
2022-07-01,1.262482515307198,0.996744446438624,-1.0240245640737464,-0.9932725181050877,-0.570082221356881,-0.9452727618891654,0.61960560045111,-1.4360393306199577,-0.8485184914975651,0.8634503532480726,-0.7583197314525113,1.0377526111108064,-0.965840423414144,-1.5810308840197136,-1.8568167601656624,-0.327970254318618,-0.6511522391191309,-0.6455259022073156,-0.7945545605738625,-2.526561706769176,-0.8856603592953559,-1.031889881044768,1798.9000244140625,XAU,1,26,7,2,0,3
2022-07-02,1.2143257330903952,1.0334187855257084,-0.999487830486004,-0.9813924699577806,-0.5624891706685395,-0.751930760937062,0.679221414525697,-1.4081462267001252,-0.8483179115649843,0.9277525904022406,-0.7664867474332968,1.0115486508441234,-0.9489332662632499,-1.5954206503383974,-1.84947023727659,-0.31719831835746604,-0.6393515113972352,-0.623220204187578,-0.7732731308605341,-2.356849348052833,-0.8731096705446683,-0.9101324243157807,1789.6250305175781,XAU,2,26,7,2,0,2
2022-07-03,1.1661689508735924,1.0700931246127927,-0.9749510968982614,-0.9695124218104736,-0.554896119980198,-0.5585887599849585,0.738837228600284,-1.380253122780293,-0.8481173316324034,0.9920548275564084,-0.7746537634140822,0.9853446905774402,-0.932026109112356,-1.6098104166570812,-1.842123714387518,-0.30642638239631403,-0.6275507836753396,-0.6009145061678403,-0.7519917011472057,-2.18713698933649,-0.8605589817939805,-0.7883749675867933,1780.3500366210938,XAU,3,26,7,2,0,1
2022-07-04,1.1180121686567897,1.1067674636998772,-0.9504143633105189,-0.9576323736631667,-0.5473030692918566,-0.365246759032855,0.798453042674871,-1.3523600188604608,-0.8479167516998226,1.0563570647105762,-0.7828207793948677,0.9591407303107571,-0.915118951961462,-1.624200182975765,-1.8347771914984456,-0.29565444643516203,-0.6157500559534439,-0.5786088081481026,-0.7307102714338773,-2.017424630620147,-0.8480082930432928,-0.6666175108578057,1771.0750427246094,XAU,4,27,7,2,1,63
2022-07-05,1.069855386439987,1.1434418027869615,-0.9258776297227764,-0.9457523255158596,-0.5397100186035151,-0.1719047580807515,0.858068856749458,-1.3244669149406283,-0.8477161717672418,1.1206593018647442,-0.7909877953756532,0.932936770044074,-0.8982117948105679,-1.638589949294449,-1.8274306686093733,-0.2848825104740101,-0.6039493282315482,-0.5563031101283649,-0.7094288417205489,-1.847712271903804,-0.8354576042926052,-0.5448600541288183,1761.800048828125,XAU,5,27,7,2,0,62
2022-07-06,1.0636410060957922,1.2008996063249309,-0.8860664187433928,-0.9466393691108586,-0.5379218471133538,-0.2754431357102644,0.8822795175663429,-1.312362173407729,-0.8477161717672418,1.1022859204083229,-0.7834248371925318,1.0206863305985303,-0.9162156050238196,-1.6632571401808682,-1.819439471961382,-0.2729045812996942,-0.6005342791578823,-0.5601613385766248,-0.7378874820658873,-1.7714236058290116,-0.8206431362973736,-0.4917461796004503,1734.9000244140625,XAU,6,27,7,2,0,61
2022-07-07,1.2209973276040578,1.253521056712752,-0.8557167261483051,-0.8822117356916784,-0.5024114011501216,-0.1290840229272833,0.9885463956118148,-1.2089432790447745,-0.8389705654575759,1.214034334551683,-0.7821317155958264,0.9710705996902608,-0.8434523645473867,-1.5463623682410803,-1.8005336383040982,-0.2426688540180888,-0.564521599622745,-0.5606549500491176,-0.7110563945327779,-1.427526142491031,-0.762320437907915,-0.3016217434198049,1737.9000244140625,XAU,7,27,7,2,0,60
2022-07-08,1.494535812964707,1.1897165438913664,-0.8612136140985133,-0.8796578299566267,-0.5296582321162018,0.1983620572865624,0.7829908336276794,-1.2216955449609834,-0.8417797553441784,1.214034334551683,-0.8110646673372494,0.9197760756429147,-0.8974908313181088,-1.5628185948641395,-1.7903360715721055,-0.2519228190345802,-0.5666962257738869,-0.5851525180598054,-0.696448055212055,-1.5534559884724617,-0.7722036160838218,-0.4420007118816579,1740.5999755859375,XAU,8,27,7,2,0,59
2022-07-09,1.3304446541665027,1.1012107456563798,-0.8899829514079162,-0.9037460998889509,-0.5598670167368991,0.009818045137957782,0.7199740681094584,-1.2694846064203795,-0.844509659157998,1.1451939273530989,-0.8179097970642979,0.8281615215575607,-0.9087025646294855,-1.6061187982212148,-1.808292706432835,-0.25127137654678555,-0.5862315914580674,-0.6104699736070034,-0.7283822763725495,-1.5836312742278913,-0.803763321633174,-0.576394816419684,1737.066650390625,XAU,9,27,7,2,0,58
2022-07-10,1.1663534953682986,1.0127049474213934,-0.9187522887173191,-0.9278343698212753,-0.5900758013575965,-0.17872596701064683,0.6569573025912373,-1.3172736678797754,-0.8472395629718177,1.0763535201545147,-0.8247549267913463,0.7365469674722068,-0.9199142979408621,-1.64941900157829,-1.8262493412935645,-0.2506199340589909,-0.6057669571422478,-0.6357874291542013,-0.7603164975330439,-1.613806559983321,-0.8353230271825262,-0.7107889209577103,1733.5333251953125,XAU,10,27,7,2,0,57
2022-07-11,1.0022623365700942,0.9241991491864068,-0.947521626026722,-0.9519226397535996,-0.6202845859782938,-0.3672699791592514,0.5939405370730163,-1.3650627293391715,-0.8499694667856373,1.0075131129559305,-0.8316000565183949,0.6449324133868528,-0.9311260312522388,-1.6927192049353652,-1.844205976154294,-0.2499684915711963,-0.6253023228264283,-0.6611048847013993,-0.7922507186935384,-1.6439818457387505,-0.8668827327318783,-0.8451830254957364,1730.0,XAU,11,28,7,2,0,56
2022-07-12,0.7470932858004439,0.763817537800829,-0.995729333350049,-0.9955632350811838,-0.6649951585451247,-0.3823757543837143,0.4673487505080297,-1.4722874813019902,-0.855328170169649,0.8218297704293722,-0.9037521201114558,0.6345030197404619,-0.9768441287178004,-1.8225786572909848,-1.8725992011727823,-0.2903102816381384,-0.6528512143751696,-0.6288270596718964,-0.8015205857001765,-1.821001789314446,-0.897467440851066,-0.973582021563678,1723.300048828125,XAU,12,28,7,2,0,55
2022-07-13,0.8002732032804475,0.9080404809095562,-0.9667469916325756,-0.9672850650911632,-0.659924482447804,-0.3933439217240392,0.6027477525825568,-1.4065571490043491,-0.8510393602798774,0.8809041460430116,-0.8386529786932538,0.61238296299086,-0.9695714094876196,-1.755086863316713,-1.823121352039059,-0.2701073184090656,-0.6339728479665783,-0.668317656421906,-0.780468920862547,-1.889478899160276,-0.8504162620486356,-0.9217036393140045,1734.199951171875,XAU,13,28,7,2,0,54
2022-07-14,0.9884837054766088,0.9850311525965716,-0.8893714226234555,-0.940030406941526,-0.6392080914756701,-0.0362894000070913,1.043600674380793,-1.2848093501587183,-0.8475319889262465,0.9763758408781306,-0.799174130902206,0.6250826416595262,-0.9327527051320998,-1.6039488719928858,-1.8251346647407096,-0.1426298272531771,-0.5953876121196898,-0.634483444198523,-0.7518319185651833,-1.2260635874892267,-0.8319022967620476,-0.654616024916753,1704.5,XAU,14,28,7,2,0,53
2022-07-15,1.2843914718359817,1.0169896456718013,-0.8744542429485778,-0.9160119957538628,-0.6145995205552675,0.0716811270847523,1.2651620100057028,-1.1860552743122623,-0.843353474574978,1.034034049953087,-0.7930433950453162,0.5595227251350483,-0.9110922582055322,-1.5247202694516886,-1.8157300122576556,-0.1378141005079614,-0.5731719173719265,-0.6207714547568612,-0.7332327305678991,-0.8771894068763428,-0.7894899085498929,-0.56156071343834,1702.4000244140625,XAU,15,28,7,2,0,52
2022-07-16,1.3912489548715996,1.2176509911930877,-0.8334268455102104,-0.90476148861949,-0.6018094327936236,0.04024465769159583,1.2070030469814845,-1.0845084742547957,-0.8418343676981945,1.0772485864516907,-0.7603925040517456,0.5755741911418374,-0.8727437594394508,-1.4158238135779648,-1.7773529626090625,-0.12833290941977796,-0.5606329722068955,-0.615153686093729,-0.7309148509413506,-0.8140039964114241,-0.762411071471846,-0.536162434355917,1704.6666666666667,XAU,16,28,7,2,0,51
2022-07-17,1.4981064379072173,1.4183123367143744,-0.7923994480718429,-0.8935109814851171,-0.5890193450319797,0.008808188298439365,1.1488440839572662,-0.9829616741973289,-0.8403152608214111,1.1204631229502944,-0.727741613058175,0.5916256571486265,-0.8343952606733693,-1.3069273577042413,-1.7389759129604692,-0.11885171833159454,-0.5480940270418643,-0.6095359174305969,-0.7285969713148019,-0.7508185859465052,-0.7353322343937989,-0.510764155273494,1706.9333089192708,XAU,17,28,7,2,0,50
2022-07-18,1.6049639209428352,1.6189736822356608,-0.7513720506334756,-0.8822604743507443,-0.5762292572703359,-0.0226282810947171,1.090685120933048,-0.8814148741398622,-0.8387961539446276,1.1636776594488982,-0.6950907220646044,0.6076771231554156,-0.796046761907288,-1.1980309018305175,-1.700598863311876,-0.1093705272434111,-0.5355550818768332,-0.6039181487674646,-0.7262790916882534,-0.6876331754815864,-0.708253397315752,-0.4853658761910709,1709.199951171875,XAU,18,29,7,2,0,49
2022-07-19,1.8032828996748496,1.8436632584870465,-0.65584988027873,-0.7846320663758902,-0.5102601855028073,0.1519927974053415,1.3480041922547408,-0.7635654363774249,-0.82938221556731,1.7130215340453483,-0.6408362856705646,0.4955285224190357,-0.6927597295688684,-1.0737003026046128,-1.6344973945765071,-0.0641397116984496,-0.4613317804350687,-0.5783460523812824,-0.6872203014440897,-0.3564609892262725,-0.6359854892033071,-0.2082713890091665,1710.0,XAU,19,29,7,2,0,48
2022-07-20,1.483643540709766,1.7592600588268257,-0.7165217810291548,-0.7869715220110522,-0.4819542793307791,0.5331857027446673,1.0000493976868272,-0.8038440959759794,-0.83341108136027,1.6942435335778745,-0.6825304413762868,0.5198492769105358,-0.7686005829537363,-1.1132460076825348,-1.690394401673371,-0.1274579057969315,-0.4891138341872918,-0.5918884678136865,-0.7181289413804399,0.0079103110021336,-0.6695281472725993,-0.2846321879058128,1699.5,XAU,20,29,7,2,0,47
2022-07-21,1.4627236597312605,1.929089429854553,-0.6982927263642762,-0.8062769048670453,-0.5107425832598191,0.5801580715717112,0.9604720189000018,-0.7453422501614123,-0.8329875679090282,1.584573389809465,-0.7280369874467979,0.6331895598233596,-0.7549022765970137,-1.102839965253531,-1.6586364622767809,-0.1172254026975082,-0.4900682448068781,-0.591700425347975,-0.7163032086215163,-0.1098929966443241,-0.6651035814697968,-0.2407814321037784,1712.699951171875,XAU,21,29,7,2,0,46
2022-07-22,1.3095351408562383,1.8910627328821836,-0.707967249156643,-0.829344912202924,-0.5476310840533428,0.3022791312308947,0.8942232476902066,-0.8124469199256706,-0.8375497072764976,1.547661100937555,-0.7456461094290245,0.6836751317363319,-0.7918381375200582,-1.258025131945263,-1.6553958562159046,-0.1512112763961928,-0.5284203184502845,-0.5883609926310085,-0.7453440025602702,-0.1606051157113832,-0.7034704169646774,-0.3533894845698938,1727.0999755859375,XAU,22,29,7,2,0,45
2022-07-23,1.279483417690266,1.8772642192249325,-0.73141605700424,-0.8409138452431938,-0.5640079903166344,0.20333653727381984,0.8090647946955403,-0.8233270915363913,-0.8389801583138776,1.4371449356005812,-0.7499685358020755,0.5866356692516459,-0.8019744336218501,-1.252487132656525,-1.6595350984255772,-0.1631363694006126,-0.5402307612639919,-0.600720867200173,-0.7637549196081946,-0.21142222881377773,-0.7200192817969481,-0.35523350289630395,1724.3999837239583,XAU,23,29,7,2,0,44
2022-07-24,1.249431694524294,1.8634657055676815,-0.7548648648518369,-0.8524827782834636,-0.5803848965799261,0.10439394331674492,0.7239063417008739,-0.834207263147112,-0.8404106093512576,1.3266287702636075,-0.7542909621751265,0.4895962067669598,-0.812110729723642,-1.2469491333677867,-1.66367434063525,-0.1750614624050324,-0.5520412040776993,-0.6130807417693376,-0.7821658366561192,-0.26223934191617226,-0.7365681466292187,-0.35707752122271413,1721.6999918619792,XAU,24,29,7,2,0,43
2022-07-25,1.2193799713583218,1.8496671919104304,-0.7783136726994339,-0.8640517113237335,-0.5967618028432177,0.00545134935967,0.6387478887062076,-0.8450874347578327,-0.8418410603886376,1.2161126049266338,-0.7586133885481774,0.3925567442822738,-0.8222470258254339,-1.2414111340790486,-1.6678135828449228,-0.1869865554094522,-0.5638516468914068,-0.6254406163385021,-0.8005767537040436,-0.3130564550185668,-0.7531170114614893,-0.3589215395491243,1719.0,XAU,25,30,7,2,0,42
2022-07-26,1.051019406778103,1.480899281116269,-0.8421187995814771,-0.91678694043301,-0.6499292637756451,-0.0210012895199374,0.5016373927086423,-1.021795517484824,-0.8489290211293472,1.0139870171327674,-0.8056654982800894,0.3745510354849183,-0.9438577959268836,-1.4819505433179772,-1.6487077968987762,-0.2358768101896482,-0.6151426684133734,-0.6203366065549033,-0.7997369661799254,-0.3376880557082805,-0.8094663699817275,-0.2404986826270621,1717.699951171875,XAU,26,30,7,2,0,41
2022-07-27,1.435303250765082,2.021306847948955,-0.6708151577231721,-0.8321815021605578,-0.5840261877924634,0.2807355186545015,0.799525480927075,-0.722031372362249,-0.8415583611443194,1.3744473806607005,-0.7023085043633461,0.4419463165293198,-0.8165288841258678,-1.1131705518705908,-1.602684295927817,-0.1558080231771568,-0.5493194239557196,-0.613531819826967,-0.7202866255500767,0.4885730047681696,-0.7129210258581873,0.0149040023085037,1719.0999755859375,XAU,27,30,7,2,0,40
2022-07-28,2.0286988161238937,2.2617480461434027,-0.6110983412540966,-0.7712143135350549,-0.5140502291181582,0.5280803153893243,1.06239038019681,-0.5400638058687794,-0.8324567037030786,1.6741597172110958,-0.6594809353059294,0.571396054849246,-0.7118269609334974,-0.7140230259253796,-1.5130918807043496,-0.1227557920875619,-0.4891045076991525,-0.5363235981465141,-0.6730281400114256,0.7339440653472908,-0.6425193452212262,1.2741165034087192,1750.300048828125,XAU,28,30,7,2,0,39
2022-07-29,1.9313899555390663,2.0943448854999693,-0.4800937591807563,-0.7762295215529333,-0.5232205004859809,0.5133532364796809,0.9589221252615424,-0.5772502061674447,-0.8328340375902628,1.5851067512331247,-0.6107493130619623,0.4313951451422704,-0.5417426610187439,-0.8791752194129869,-1.4364687846309008,-0.133586596093497,-0.5132585575651961,-0.5495402971650963,-0.6917462359767269,0.6037934591453736,-0.6599168697884852,1.754489424166328,1762.9000244140625,XAU,29,30,7,2,0,38
2022-07-30,1.9297643051587363,2.075783215621015,-0.5154524909204715,-0.7892508666333663,-0.5292177364444894,0.5122919517455573,1.0106954285557408,-0.6178592353493207,-0.8291780885087943,1.679419764354776,-0.6050599214950502,0.43151982235294445,-0.5739982672699081,-0.9420001857455106,-1.4426075497291995,-0.14156119281117371,-0.5157342220279448,-0.5395018516071564,-0.6787588434700101,0.5067789704953488,-0.6467859889050588,2.0627375765183067,1764.933349609375,XAU,30,30,7,2,0,37
2022-07-31,1.9281386547784065,2.0572215457420606,-0.5508112226601867,-0.8022722117137991,-0.5352149724029981,0.5112306670114336,1.0624687318499393,-0.6584682645311967,-0.8255221394273257,1.773732777476427,-0.5993705299281379,0.43164449956361844,-0.6062538735210723,-1.0048251520780342,-1.4487463148274982,-0.14953578952885047,-0.5182098864906935,-0.5294634060492164,-0.6657714509632935,0.4097644818453241,-0.6336551080216323,2.3709857288702856,1766.9666748046875,XAU,31,30,7,2,0,36
2022-08-01,1.9265130043980765,2.0386598758631065,-0.5861699543999019,-0.8152935567942321,-0.5412122083615066,0.51016938227731,1.1142420351441376,-0.6990772937130727,-0.8218661903458572,1.8680457905980783,-0.5936811383612257,0.4317691767742925,-0.6385094797722365,-1.0676501184105578,-1.4548850799257969,-0.1575103862465272,-0.5206855509534423,-0.5194249604912764,-0.6527840584565767,0.3127499931952993,-0.6205242271382059,2.6792338812222645,1769.0,XAU,1,31,8,3,0,35
2022-08-02,1.8425286710377389,2.1738903085187906,-0.5609942075879475,-0.8118672290619011,-0.5542856589749892,0.3778781363003976,0.9961416089870148,-0.6560896035312821,-0.8221517005201615,1.6339553009310783,-0.6020941565581174,0.3451069174757157,-0.695222270497799,-1.079146840303116,-1.4335315544565743,-0.176847508194354,-0.5246788422917437,-0.5380344487943718,-0.7045461832838615,0.3429882753719299,-0.6297894491964027,2.530483069558509,1771.0999755859375,XAU,2,31,8,3,0,34
2022-08-03,2.1372047584099736,2.43631200873783,-0.4439929475677634,-0.8032599818708677,-0.5493438317899649,0.4524813103198208,1.127992750268291,-0.6845542468302606,-0.8185265378147315,1.6433902805978893,-0.5097467277894193,0.327971049683063,-0.6483979446734957,-1.0225618409643855,-1.4312217607748858,-0.1685390968310328,-0.5500158017367859,-0.532923723208426,-0.7115964348875203,0.2870474533451617,-0.6341975361693999,2.362800336410276,1758.0,XAU,3,31,8,3,0,33
2022-08-04,2.133634133467464,2.4032073588806173,-0.3956684313754943,-0.8411932802218381,-0.5632799415845534,0.2666255744801196,1.1079910423179335,-0.7492538260279386,-0.8201614282361811,2.8510492861764734,-0.5134303211824247,0.3088258491695462,-0.6947761743368401,-1.04335334696459,-1.462421212743963,-0.2007749632840244,-0.5652615010151277,-0.5633664552466545,-0.7028021997529494,0.2786059329041864,-0.6609055995768208,2.079866457861406,1788.5,XAU,4,31,8,3,0,32
2022-08-05,2.319829160957399,2.537323769991194,-0.3520300121607779,-0.8111995094326986,-0.5198452875150962,0.4186230546170784,1.3613655976024086,-0.6012350379165841,-0.8141164563741301,3.2215331661145656,-0.4348384090001937,0.2955607738478228,-0.5857394581460595,-0.851969969397542,-1.4316423500721485,-0.1695011426990838,-0.5373721926493029,-0.5312968200899039,-0.686672829341346,0.5006683176388208,-0.6371760846567615,2.5676093051969007,1772.9000244140625,XAU,5,31,8,3,0,31
2022-08-06,2.3607710828446633,2.5033407569926474,-0.33192285411291167,-0.7991643098873652,-0.5162930382338206,0.5129979164805908,1.4557817881121076,-0.5699380260565962,-0.8125575056802419,3.3765390308940657,-0.39898133205569497,0.268795766133106,-0.5272775799476457,-0.8344619344867789,-1.4262942009206168,-0.15607892307714447,-0.5262057956554357,-0.507813338233589,-0.6777109670018625,0.6075522456103856,-0.6271857940871184,2.5938968108945035,1777.5333658854167,XAU,6,31,8,3,0,30
2022-08-07,2.4017130047319277,2.4693577439941006,-0.3118156960650455,-0.7871291103420319,-0.5127407889525449,0.6073727783441032,1.5501979786218067,-0.5386410141966084,-0.8109985549863536,3.5315448956735658,-0.3631242551111962,0.24203075841838925,-0.4688157017492317,-0.8169538995760156,-1.420946051769085,-0.14265670345520515,-0.5150393986615686,-0.48432985637727416,-0.668749104662379,0.7144361735819502,-0.6171955035174754,2.620184316592107,1782.1667073567708,XAU,7,31,8,3,0,29
2022-08-08,2.442654926619192,2.435374730995554,-0.2917085380171793,-0.7750939107966985,-0.5091885396712693,0.7017476402076156,1.6446141691315057,-0.5073440023366205,-0.8094396042924654,3.686550760453066,-0.3272671781666975,0.2152657507036725,-0.4103538235508178,-0.7994458646652525,-1.4155979026175534,-0.1292344838332658,-0.5038730016677013,-0.4608463745209593,-0.6597872423228955,0.821320101553515,-0.6072052129478324,2.6464718222897097,1786.800048828125,XAU,8,32,8,3,0,28
2022-08-09,2.231533951142079,2.304279032151513,-0.280536113258381,-0.8070859666075388,-0.522381411227856,0.4256640009148318,1.4238608349294892,-0.5903064121003097,-0.8200057562564738,3.710901468209124,-0.3954935100598002,0.1355187273924853,-0.3588207049163908,-1.0344289822973955,-1.4334143410458615,-0.1612376268096051,-0.5327042853355936,-0.4960203893125368,-0.7030821289276553,0.2991427662158147,-0.658998175026823,2.586602693958925,1794.0,XAU,9,32,8,3,0,27
2022-08-10,2.612172522975207,2.331834997774449,-0.2569613350619247,-0.7695377036631887,-0.4936292478473867,0.5887138031287422,1.782833830718679,-0.3865476678909555,-0.8169146702484062,3.6378125613944894,-0.3123576407130509,0.0427936762911275,-0.2911695462036757,-0.8673286569377794,-1.353791960639474,-0.1410135901948513,-0.505262648400454,-0.4774495168729359,-0.6687846119028283,1.0461543288210098,-0.6127091421029017,2.6438287293551888,1795.5999755859375,XAU,10,32,8,3,0,26
2022-08-11,2.5963473141707705,2.2298591794147424,-0.2764959006149777,-0.7583716768711969,-0.4885868556576432,0.4742633613166555,1.7212567768267046,-0.3356311077094495,-0.8158197460919088,3.697677783257005,-0.3125173489580622,0.034825932688046,-0.2970679287763565,-0.8116628465809125,-1.3926654435569674,-0.1005389461747022,-0.4904148792827212,-0.4638114012570894,-0.6574412872038987,0.4997233713208019,-0.6083051748373558,2.6063951573290622,1789.699951171875,XAU,11,32,8,3,0,25
2022-08-12,2.59877956914032,2.2013659360495303,-0.2930140489053537,-0.7617736352739949,-0.484447977182173,0.4195066793516571,1.6602085965933524,-0.3041402790272464,-0.8128756315659724,3.519148840516781,-0.2972883950143929,0.1078925770831131,-0.2614072720305993,-0.833668505191489,-1.2282219232337643,-0.0950470386193707,-0.4728624286045976,-0.4369465129191402,-0.6725772806326956,0.7492521956992102,-0.6235728106522413,2.662330379896838,1798.5999755859375,XAU,12,32,8,3,0,24
2022-08-13,2.4988476884902915,2.0966139902817478,-0.3053202068038826,-0.76330890303457,-0.45708434415332005,0.3294798122138488,1.5452397880722322,-0.31291930008804236,-0.8131977730659689,3.4022445992780415,-0.2989696248194057,0.2784075092350762,-0.3012292399343939,-0.8705755433911274,-1.2180312514082845,-0.11618394986891963,-0.4763681518685067,-0.4443081515916687,-0.680963595376987,0.721176790650491,-0.6283516712958644,2.5995108222437975,1792.8666585286458,XAU,13,32,8,3,0,23
2022-08-14,2.398915807840263,1.9918620445139648,-0.3176263647024115,-0.764844170795145,-0.42972071112446714,0.2394529450760405,1.4302709795511122,-0.3216983211488384,-0.8135199145659652,3.2853403580393024,-0.30065085462441843,0.4489224413870393,-0.34105120783818843,-0.9074825815907657,-1.2078405795828047,-0.13732086111846856,-0.4798738751324158,-0.4516697902641971,-0.6893499101212784,0.6931013856017717,-0.6331305319394874,2.5366912645907567,1787.1333414713542,XAU,14,32,8,3,0,22
2022-08-15,2.298983927190234,1.887110098746182,-0.3299325226009404,-0.7663794385557201,-0.4023570780956142,0.1494260779382322,1.315302171029992,-0.3304773422096344,-0.8138420560659616,3.168436116800563,-0.3023320844294312,0.6194373735390023,-0.380873175741983,-0.944389619790404,-1.1976499077573248,-0.1584577723680175,-0.4833795983963249,-0.4590314289367256,-0.6977362248655699,0.6650259805530525,-0.6379093925831105,2.4738717069377163,1781.4000244140625,XAU,15,33,8,3,0,21
2022-08-16,2.306255809695103,1.831114448486165,-0.3433174447596979,-0.7702882790128033,-0.2620296133075059,0.018523385115658,1.28818270509069,-0.361836023058509,-0.8036879061256328,3.12905933031588,-0.32600496784322,0.4717209741203095,-0.4215445287603314,-0.8935598410172202,-1.2399363693985077,-0.1530831427851721,-0.4921542693206969,-0.454162472235266,-0.6811460860779015,1.0918897306131643,-0.6274412159491051,2.4275253796672738,1773.199951171875,XAU,16,33,8,3,0,20
2022-08-17,2.038645557035173,1.7588958594755408,-0.4141311037782566,-0.8004038964496073,-0.3504812489425475,-0.1737000591287842,1.0838758725782995,-0.4143647868066238,-0.8158726183464097,2.9008909916288275,-0.338163401979573,0.603849822734722,-0.4962521176554896,-0.96018732296377,-1.2591317891293166,-0.2071601991454034,-0.5348400511194885,-0.4877666682282698,-0.7180769191444324,0.9783071831871936,-0.6254143198830168,2.589430188726088,1760.300048828125,XAU,17,33,8,3,0,19
2022-08-18,1.9655783783335563,1.8155288586003064,-0.4348749846803553,-0.7989222412140048,-0.3897298846905726,-0.1780620796439265,1.075546112455014,-0.3760947742746638,-0.8184211948671564,2.882223341800732,-0.3449072114221519,0.5619147878979819,-0.5249306935789636,-0.8973257719951522,-1.250230464821675,-0.2081194963109743,-0.5261431009296106,-0.5113391344656804,-0.7134890533784535,0.5998876810308932,-0.6201493337601286,2.4542636454002213,1755.300048828125,XAU,18,33,8,3,0,18
